new_tests_per_thousand,new_tests_smoothed,cardiovasc_death_rate,total_deaths_per_million,aged_65_older,population_density,female_smokers,people_fully_vaccinated,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_cases_smoothed_per_million,male_smokers,new_cases_per_million,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_cases_smoothed,reproduction_rate,total_vaccinations,new_vaccinations,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,tests_per_case,total_cases_per_million,life_expectancy,new_people_vaccinated_smoothed,gdp_per_capita,total_cases,positive_rate,new_deaths,stringency_index,new_vaccinations_smoothed_per_million,total_deaths,new_tests,new_vaccinations_smoothed,new_cases
0.451,45111.0,79.37,67.148,27.049,347.778,11.2,443.0,0.358,0.016,65.781,8.635,33.7,10.448,0.14,0.14,1088.429,1.05,181184.0,32234.0,0.0,8291738.0,180741.0,41.4,3524.397,84.63,20224.0,39002.223,444253.0,0.0241,54.0,45.37,161.0,8464.0,56851.0,20287.0,1317.0
0.441,46598.0,79.37,67.608,27.049,347.778,11.2,3348.0,0.37,0.02,66.222,8.774,33.7,10.083,0.18,0.18,1106.0,1.05,230542.0,49358.0,0.0,8347300.0,227194.0,42.1,3534.48,84.63,25818.0,39002.223,445524.0,0.0237,45.0,45.37,209.0,8522.0,55562.0,26296.0,1271.0
0.248,46632.0,79.37,68.012,27.049,347.778,11.2,0.0,0.37,0.022,66.47,9.087,33.7,10.464,0.0,0.0,1145.429,1.05,0.0,0.0,0.0,8378595.0,0.0,40.7,3544.9440000000004,84.63,27288.0,39002.223,446843.0,0.0246,58.0,42.59,222.0,8573.0,31295.0,27982.0,1319.0
0.13699999999999998,47040.0,79.37,68.187,27.049,347.778,11.2,0.0,0.373,0.023,66.607,8.992,33.7,7.83,0.0,0.0,1133.429,1.04,0.0,0.0,0.0,8395861.0,0.0,41.5,3552.774000000001,84.63,28759.0,39002.223,447830.0,0.0241,51.0,42.59,235.0,8595.0,17266.0,29668.0,987.0
0.396,44462.0,79.37,68.488,27.049,347.778,11.2,7877.0,0.353,0.024,67.003,9.1,33.7,5.5139999999999985,0.23,0.22,1147.0,1.06,290275.0,0.0,0.01,8445731.0,282398.0,38.8,3558.288,84.63,30229.0,39002.223,448525.0,0.0258,22.0,42.59,249.0,8633.0,49870.0,31354.0,695.0
0.379,45539.0,79.37,68.94,27.049,347.778,11.2,9347.0,0.361,0.027000000000000003,67.382,9.106,33.7,8.988,0.28,0.28,1147.857,1.08,359191.0,68916.0,0.01,8493507.0,349844.0,39.7,3567.276,84.63,34612.0,39002.223,449658.0,0.0252,38.0,42.59,285.0,8690.0,47776.0,35948.0,1133.0
0.674,49077.0,79.37,69.282,27.049,347.778,11.2,14289.0,0.389,0.031,68.055,9.356,33.7,12.162,0.35,0.34,1179.286,1.11,437485.0,78294.0,0.01,8578426.0,423196.0,41.6,3579.438,84.63,39183.0,39002.223,451191.0,0.024,57.0,42.59,327.0,8733.0,84919.0,41219.0,1533.0
0.436,48798.0,79.37,69.535,27.049,347.778,11.2,18289.0,0.387,0.035,68.491,9.56,33.7,11.876,0.4,0.39,1205.0,1.13,508702.0,71217.0,0.01,8633325.0,490413.0,40.5,3591.3140000000008,84.63,44239.0,39002.223,452688.0,0.0247,43.0,42.59,371.0,8765.0,54899.0,46788.0,1497.0
0.5660000000000001,51047.0,79.37,69.797,27.049,347.778,11.2,25381.0,0.405,0.037000000000000005,69.056,9.777,33.7,11.606,0.46,0.44,1232.429,1.13,578835.0,70133.0,0.02,8704626.0,553454.0,41.4,3602.921,84.63,46609.0,39002.223,454151.0,0.0241,32.0,42.59,395.0,8798.0,71301.0,49756.0,1463.0
0.243,50956.0,79.37,69.94800000000001,27.049,347.778,11.2,0.0,0.404,0.038,69.3,10.001,33.7,12.027,0.0,0.0,1260.571,1.12,0.0,0.0,0.0,8735284.0,0.0,40.4,3614.947,84.63,47319.0,39002.223,455667.0,0.0247,33.0,42.59,400.0,8817.0,30658.0,50429.0,1516.0
0.135,50917.0,79.37,70.107,27.049,347.778,11.2,0.0,0.404,0.038,69.435,10.149,33.7,8.869,0.0,0.0,1279.286,1.12,0.0,0.0,0.0,8752281.0,0.0,39.8,3623.817,84.63,48029.0,39002.223,456785.0,0.0251,19.0,42.59,405.0,8837.0,16997.0,51102.0,1118.0
0.408,51146.0,79.37,70.368,27.049,347.778,11.2,29129.0,0.406,0.039,69.843,10.286,33.7,6.474,0.52,0.49,1296.571,1.16,652698.0,0.0,0.02,8803750.0,623569.0,39.4,3630.29,84.63,48739.0,39002.223,457601.0,0.0254,20.0,42.59,411.0,8870.0,51469.0,51775.0,816.0
0.418,51851.0,79.37,70.789,27.049,347.778,11.2,31756.0,0.411,0.036000000000000004,70.26100000000001,10.702,33.7,11.9,0.55,0.53,1349.0,1.21,699126.0,46428.0,0.03,8856465.0,667370.0,38.4,3642.19,84.63,45361.0,39002.223,459101.0,0.026,33.0,42.59,385.0,8923.0,52715.0,48562.0,1500.0
0.476,48288.0,79.37,70.956,27.049,347.778,11.2,35079.0,0.383,0.032,70.737,11.137,33.7,15.208,0.59,0.56,1403.8570000000002,1.25,741180.0,42054.0,0.03,8916439.0,706101.0,34.4,3657.399,84.63,40415.0,39002.223,461018.0,0.0291,53.0,42.59,344.0,8944.0,59974.0,43385.0,1917.0
0.4970000000000001,49394.0,79.37,71.17,27.049,347.778,11.2,37450.0,0.392,0.028,71.234,11.611,33.7,15.192,0.61,0.59,1463.571,1.28,775122.0,33942.0,0.03,8979084.0,737672.0,33.7,3672.591,84.63,35323.0,39002.223,462933.0,0.0296,21.0,42.59,302.0,8971.0,62645.0,38060.0,1915.0
0.534,48822.0,79.37,71.432,27.049,347.778,11.2,41204.0,0.387,0.026,71.768,12.248,33.7,16.065,0.65,0.62,1543.8570000000002,1.29,822869.0,47747.0,0.03,9046380.0,781665.0,31.6,3688.656,84.63,32602.0,39002.223,464958.0,0.0316,27.0,42.59,277.0,9004.0,67296.0,34862.0,2025.0
0.314,50098.0,79.37,71.685,27.049,347.778,11.2,0.0,0.397,0.025,72.082,12.877,33.7,16.43,0.0,0.0,1623.1429999999998,1.29,0.0,0.0,0.0,9085971.0,0.0,30.9,3705.086,84.63,31360.0,39002.223,467029.0,0.0324,33.0,42.59,274.0,9036.0,39591.0,34573.0,2071.0
0.15,50368.0,79.37,71.915,27.049,347.778,11.2,0.0,0.4,0.024,72.232,13.629,33.7,14.137,0.0,0.0,1718.0,1.29,0.0,0.0,0.0,9104858.0,0.0,29.3,3719.223,84.63,30118.0,39002.223,468811.0,0.0341,32.0,42.59,272.0,9065.0,18887.0,34284.0,1782.0
0.573,53327.0,79.37,72.146,27.049,347.778,11.2,64958.0,0.423,0.023,72.804,14.229,33.7,10.67,0.71,0.66,1793.571,1.31,890662.0,0.0,0.05,9177037.0,825704.0,29.7,3729.893,84.63,28876.0,39002.223,470156.0,0.0336,29.0,42.59,270.0,9094.0,72179.0,33995.0,1345.0
0.327,51688.0,79.37,72.407,27.049,347.778,11.2,96785.0,0.41,0.021,73.132,14.894,33.7,16.557000000000002,0.75,0.68,1877.429,1.32,949731.0,59069.0,0.08,9218284.0,852946.0,27.5,3746.45,84.63,26511.0,39002.223,472243.0,0.0363,29.0,42.59,284.0,9127.0,41247.0,35801.0,2087.0
0.535,52754.0,79.37,72.796,27.049,347.778,11.2,125580.0,0.419,0.019,73.666,15.944,33.7,22.554,0.8,0.7,2009.714,1.34,1002739.0,53008.0,0.1,9285719.0,877159.0,26.2,3769.004,84.63,24437.0,39002.223,475086.0,0.0381,33.0,42.59,296.0,9176.0,67435.0,37366.0,2843.0
0.519,53145.0,79.37,72.939,27.049,347.778,11.2,156797.0,0.422,0.018000000000000002,74.185,16.726,33.7,20.666,0.83,0.71,2108.286,1.32,1050112.0,47373.0,0.12,9351096.0,893315.0,25.2,3789.671,84.63,22235.0,39002.223,477691.0,0.0397,49.0,42.59,312.0,9194.0,65377.0,39284.0,2605.0
0.485,52266.0,79.37,73.113,27.049,347.778,11.2,183357.0,0.415,0.015,74.67,17.552,33.7,21.848000000000006,0.87,0.72,2212.429,1.31,1096698.0,46586.0,0.15,9412242.0,913341.0,23.6,3811.519,84.63,18811.0,39002.223,480445.0,0.0423,18.0,42.59,310.0,9216.0,61146.0,39118.0,2754.0
0.326,52482.0,79.37,73.17699999999998,27.049,347.778,11.2,0.0,0.416,0.015,74.99600000000002,18.346,33.7,21.991,0.0,0.0,2312.571,1.28,0.0,0.0,0.0,9453345.0,0.0,22.7,3833.51,84.63,18776.0,39002.223,483217.0,0.0441,22.0,42.59,323.0,9224.0,41103.0,40661.0,2772.0
0.136,52239.0,79.37,73.27199999999998,27.049,347.778,11.2,0.0,0.414,0.015,75.133,19.123,33.7,19.571,0.0,0.0,2410.429,1.27,0.0,0.0,0.0,9470534.0,0.0,21.7,3853.082,84.63,18740.0,39002.223,485684.0,0.0461,8.0,42.59,335.0,9236.0,17189.0,42203.0,2467.0
0.478,50539.0,79.37,73.423,27.049,347.778,11.2,240246.0,0.401,0.015,75.611,19.379,33.7,12.463,0.95,0.76,2442.714,1.26,1196884.0,0.0,0.19,9530808.0,956638.0,20.7,3865.545,84.63,18705.0,39002.223,487255.0,0.0483,12.0,42.59,347.0,9255.0,60274.0,43746.0,1571.0
0.421,52220.0,79.37,73.645,27.049,347.778,11.2,292508.0,0.414,0.016,76.031,20.035,33.7,21.15,1.02,0.79,2525.429,1.27,1288566.0,91682.0,0.23,9583827.0,996058.0,20.7,3886.695,84.63,20445.0,39002.223,489921.0,0.0484,19.0,42.59,384.0,9283.0,53019.0,48405.0,2666.0
0.463,50933.0,79.37,73.883,27.049,347.778,11.2,356679.0,0.404,0.018000000000000002,76.495,20.721,33.7,27.354,1.11,0.82,2611.857,1.29,1393108.0,104542.0,0.28,9642251.0,1036429.0,19.5,3914.049,84.63,22753.0,39002.223,493369.0,0.0513,28.0,42.59,442.0,9313.0,58424.0,55767.0,3448.0
0.563,51731.0,79.37,74.081,27.049,347.778,11.2,421221.0,0.41,0.02,77.058,21.73,33.7,27.735,1.18,0.85,2739.143,1.29,1487606.0,94498.0,0.33,9713210.0,1066385.0,18.9,3941.784,84.63,24724.0,39002.223,496865.0,0.0529,30.0,42.59,496.0,9338.0,70959.0,62499.0,3496.0
0.536,52654.0,79.37,74.295,27.049,347.778,11.2,490819.0,0.418,0.021,77.594,22.562,33.7,27.671,1.26,0.87,2844.0,1.28,1592517.0,104911.0,0.39,9780819.0,1101698.0,18.5,3969.455,84.63,26908.0,39002.223,500353.0,0.054000000000000006,25.0,45.37,562.0,9365.0,67609.0,70831.0,3488.0
0.325,52628.0,79.37,74.51,27.049,347.778,11.2,0.0,0.418,0.021,77.919,23.688,33.7,29.869,0.0,0.0,2985.857,1.26,0.0,0.0,0.0,9821743.0,0.0,17.6,3999.324,84.63,26351.0,39002.223,504118.0,0.0567,27.0,45.37,562.0,9392.0,40924.0,70902.0,3765.0
0.17800000000000002,53382.0,79.37,74.645,27.049,347.778,11.2,0.0,0.423,0.02,78.097,24.106,33.7,22.499,0.0,0.0,3038.571,1.23,0.0,0.0,0.0,9844209.0,0.0,17.6,4021.823,84.63,25793.0,39002.223,506954.0,0.0569,27.0,45.37,563.0,9409.0,22466.0,70973.0,2836.0
0.573,55094.0,79.37,74.835,27.049,347.778,11.2,560905.0,0.4370000000000001,0.02,78.67,24.71,33.7,16.692,1.34,0.9,3114.7140000000004,1.24,1694191.0,0.0,0.44,9916469.0,1133286.0,17.7,4038.515,84.63,25235.0,39002.223,509058.0,0.0565,17.0,45.37,564.0,9433.0,72260.0,71044.0,2104.0
0.518,56846.0,79.37,75.184,27.049,347.778,11.2,600995.0,0.451,0.018000000000000002,79.188,25.601,33.7,27.386,1.39,0.91,3227.0,1.26,1752419.0,58228.0,0.48,9981747.0,1151424.0,17.6,4065.901,84.63,22195.0,39002.223,512510.0,0.0568,24.0,45.37,526.0,9477.0,65278.0,66265.0,3452.0
0.58,58941.0,79.37,75.454,27.049,347.778,11.2,642422.0,0.468,0.015,79.768,26.574,33.7,34.169000000000004,1.43,0.93,3349.7140000000004,1.28,1808495.0,56076.0,0.51,10054839.0,1166073.0,17.6,4100.069,84.63,18521.0,39002.223,516817.0,0.0568,44.0,45.37,471.0,9511.0,73092.0,59341.0,4307.0
0.653,60566.0,79.37,75.73100000000002,27.049,347.778,11.2,678405.0,0.48,0.014,80.421,27.79,33.7,36.247,1.48,0.95,3503.0,1.3,1870352.0,61857.0,0.54,10137169.0,1191947.0,17.3,4136.317,84.63,17937.0,39002.223,521386.0,0.0578,34.0,45.37,434.0,9546.0,82330.0,54678.0,4569.0
0.619,62045.0,79.37,76.096,27.049,347.778,11.2,718396.0,0.4920000000000001,0.015,81.04,28.965,33.7,35.89,1.55,0.98,3651.0,1.29,1951691.0,81339.0,0.57,10215135.0,1233295.0,17.0,4172.207,84.63,18800.0,39002.223,525910.0,0.0588,35.0,45.37,407.0,9592.0,77966.0,51311.0,4524.0
0.401,63414.0,79.37,76.422,27.049,347.778,11.2,718396.0,0.503,0.015,81.44,30.13,33.7,38.024,1.56,0.99,3797.857,1.27,1960253.0,8562.0,0.57,10265638.0,1241857.0,16.7,4210.231,84.63,18519.0,39002.223,530703.0,0.0599,46.0,45.37,378.0,9633.0,50503.0,47692.0,4793.0
0.243,64571.0,79.37,76.54899999999998,27.049,347.778,11.2,718396.0,0.512,0.014,81.683,31.544,33.7,32.4,1.56,0.99,3976.143,1.25,1968952.0,8699.0,0.57,10296209.0,1250556.0,16.2,4242.6309999999985,84.63,18257.0,39002.223,534787.0,0.0616,41.0,45.37,350.0,9649.0,30571.0,44093.0,4084.0
0.688,66634.0,79.37,76.78699999999998,27.049,347.778,11.2,772703.0,0.529,0.025,82.37100000000002,32.45,33.7,23.03,1.69,1.07,4090.286,1.23,2124028.0,155076.0,0.61,10382905.0,1351325.0,16.3,4265.661,84.63,31148.0,39002.223,537690.0,0.0614,16.0,45.37,487.0,9679.0,86696.0,61405.0,2903.0
0.563,67444.0,79.37,77.14399999999998,27.049,347.778,11.2,800500.0,0.535,0.04,82.934,33.467,33.7,34.51,1.83,1.19,4218.571,1.23,2305110.0,181082.0,0.64,10453856.0,1504610.0,16.0,4300.1709999999985,84.63,50455.0,39002.223,542040.0,0.0625,30.0,45.37,626.0,9724.0,70951.0,78956.0,4350.0
0.765,70778.0,79.37,77.54,27.049,347.778,11.2,827196.0,0.562,0.06,83.699,34.577,33.7,41.935,2.0,1.35,4358.429,1.22,2523714.0,218604.0,0.66,10550284.0,1696518.0,16.2,4342.107,84.63,75778.0,39002.223,547326.0,0.0616,45.0,45.37,811.0,9774.0,96428.0,102174.0,5286.0
0.748,72482.0,79.37,77.873,27.049,347.778,11.2,849051.0,0.575,0.079,84.446,35.62300000000001,33.7,43.57,2.17,1.5,4490.286,1.21,2738010.0,214296.0,0.67,10644541.0,1888959.0,16.1,4385.676,84.63,99573.0,39002.223,552818.0,0.062,50.0,45.37,983.0,9816.0,94257.0,123951.0,5492.0
0.7240000000000001,74385.0,79.37,78.318,27.049,347.778,11.2,878734.0,0.59,0.098,85.171,36.28,33.7,40.492,2.36,1.66,4573.143,1.19,2977156.0,239146.0,0.7,10735827.0,2098422.0,16.3,4426.168,84.63,123590.0,39002.223,557922.0,0.0615,42.0,45.37,1162.0,9872.0,91286.0,146495.0,5104.0
0.462,75487.0,79.37,78.74600000000002,27.049,347.778,11.2,878734.0,0.599,0.102,85.633,37.189,33.7,44.387,2.39,1.7,4687.714,1.17,3017983.0,40827.0,0.7,10794048.0,2139249.0,16.1,4470.555,84.63,128199.0,39002.223,563517.0,0.0621,56.0,45.37,1199.0,9926.0,58221.0,151104.0,5595.0
0.285,76246.0,79.37,79.15100000000002,27.049,347.778,11.2,878734.0,0.605,0.104,85.917,37.773,33.7,36.485,2.41,1.72,4761.286,1.15,3043542.0,25559.0,0.7,10829934.0,2164808.0,16.0,4507.04,84.63,130607.0,39002.223,568116.0,0.0624,54.0,49.07,1218.0,9977.0,35886.0,153513.0,4599.0
0.6659999999999999,75851.0,79.37,79.428,27.049,347.778,11.2,920385.0,0.602,0.125,86.583,38.239,33.7,26.291,2.68,1.95,4820.0,1.14,3372956.0,329414.0,0.73,10913859.0,2452571.0,15.7,4533.331,84.63,157321.0,39002.223,571430.0,0.0635,51.0,49.07,1415.0,10012.0,83925.0,178418.0,3314.0
0.643,77293.0,79.37,79.928,27.049,347.778,11.2,951490.0,0.613,0.13699999999999998,87.226,38.931,33.7,39.357,2.91,2.15,4907.286,1.14,3662687.0,289731.0,0.75,10994907.0,2711197.0,15.8,4572.688,84.63,172370.0,39002.223,576391.0,0.0635,35.0,49.07,1539.0,10075.0,81048.0,193940.0,4961.0
0.54,73247.0,79.37,80.333,27.049,347.778,11.2,995758.0,0.581,0.14800000000000002,87.766,39.494,33.7,45.878,3.17,2.38,4978.286,1.13,3995987.0,333300.0,0.79,11063013.0,3000229.0,14.7,4618.567,84.63,186244.0,39002.223,582174.0,0.068,63.0,49.07,1669.0,10126.0,68106.0,210325.0,5783.0
0.7290000000000001,72913.0,79.37,80.95100000000002,27.049,347.778,11.2,995758.0,0.578,0.128,88.49600000000002,39.971,33.7,46.91,3.19,2.4,5038.429,1.11,4017511.0,21524.0,0.79,11154934.0,3021753.0,14.5,4665.476,84.63,161828.0,39002.223,588087.0,0.0691,51.0,49.07,1450.0,10204.0,91921.0,182786.0,5913.0
0.512,69086.0,79.37,81.26100000000002,27.049,347.778,11.2,1042998.0,0.5479999999999999,0.139,89.007,39.495,33.7,37.16,3.46,2.64,4978.429,1.08,4365615.0,348104.0,0.83,11219428.0,3322617.0,13.9,4702.636,84.63,174885.0,39002.223,592771.0,0.0721,78.0,49.07,1574.0,10243.0,64494.0,198351.0,4684.0
0.542,70529.0,79.37,81.919,27.049,347.778,11.2,1042998.0,0.56,0.139,89.54899999999998,39.935,33.7,47.465,3.5,2.67,5033.857,1.1,4409136.0,43521.0,0.83,11287751.0,3366138.0,14.0,4750.101,84.63,175270.0,39002.223,598754.0,0.0714,39.0,49.07,1577.0,10326.0,68323.0,198736.0,5983.0
0.287,70576.0,79.37,82.40299999999998,27.049,347.778,11.2,1042998.0,0.56,0.139,89.837,41.398,33.7,46.727,3.52,2.69,5218.286,1.12,4434292.0,25156.0,0.83,11323968.0,3391294.0,13.5,4796.828,84.63,175212.0,39002.223,604644.0,0.0739,83.0,49.07,1576.0,10387.0,36217.0,198679.0,5890.0
0.35100000000000003,64899.0,79.37,82.792,27.049,347.778,11.2,1043832.0,0.515,0.107,90.187,42.702,33.7,35.414,3.52,2.7,5382.571,1.08,4442528.0,8236.0,0.83,11368154.0,3398696.0,12.1,4832.242,84.63,135161.0,39002.223,609108.0,0.0829,61.0,49.07,1212.0,10436.0,44186.0,152796.0,4464.0
0.22,57285.0,79.37,83.189,27.049,347.778,11.2,1044589.0,0.454,0.079,90.407,41.828,33.7,33.241,3.53,2.7,5272.429,1.0,4451668.0,9140.0,0.83,11395900.0,3407079.0,10.9,4865.483,84.63,99412.0,39002.223,613298.0,0.092,49.0,49.07,894.0,10486.0,27746.0,112712.0,4190.0
0.532,57139.0,79.37,83.665,27.049,347.778,11.2,1045521.0,0.453,0.047,90.939,39.875,33.7,32.209,3.54,2.71,5026.286,0.96,4462316.0,10648.0,0.83,11462985.0,3416795.0,11.4,4897.692,84.63,59509.0,39002.223,617358.0,0.08800000000000001,50.0,49.07,529.0,10546.0,67085.0,66618.0,4060.0
0.711,56805.0,79.37,84.18,27.049,347.778,11.2,1116296.0,0.451,0.08,91.65,38.126,33.7,34.669000000000004,3.85,2.96,4805.857,1.0,4848177.0,385861.0,0.89,11552571.0,3731881.0,11.8,4932.361,84.63,101447.0,39002.223,621728.0,0.0846,60.0,49.07,941.0,10611.0,89586.0,118667.0,4370.0
0.871,63272.0,79.37,85.354,27.049,347.778,11.2,1168800.0,0.502,0.063,92.521,39.674,33.7,47.997,4.0,3.07,5001.0,1.11,5044329.0,196152.0,0.93,11662329.0,3875529.0,12.7,4980.357,84.63,78987.0,39002.223,627778.0,0.079,65.0,49.07,769.0,10759.0,109758.0,96959.0,6050.0
0.563,63654.0,79.37,86.037,27.049,347.778,11.2,1175907.0,0.505,0.065,93.084,41.097,33.7,57.42100000000001,4.06,3.12,5180.286,1.19,5112955.0,68626.0,0.93,11733330.0,3937048.0,12.3,5037.779,84.63,81559.0,39002.223,635016.0,0.0814,148.0,49.07,798.0,10845.0,71001.0,100546.0,7238.0
0.328,64386.0,79.37,86.552,27.049,347.778,11.2,1183829.0,0.511,0.07,93.412,41.77,33.7,51.44,4.12,3.18,5265.143,1.21,5194727.0,81772.0,0.94,11774668.0,4010898.0,12.2,5089.218,84.63,88515.0,39002.223,641500.0,0.0818,86.0,49.07,862.0,10910.0,41338.0,108634.0,6484.0
1.037,76742.0,79.37,87.116,27.049,347.778,11.2,1278648.0,0.609,0.099,94.449,42.309,33.7,39.191,4.4,3.39,5333.143,1.2,5548009.0,353282.0,1.01,11905345.0,4269361.0,14.4,5128.4090000000015,84.63,124381.0,39002.223,646440.0,0.0695,65.0,49.07,1253.0,10981.0,130677.0,157926.0,4940.0
0.77,86640.0,79.37,88.012,27.049,347.778,11.2,1398177.0,0.687,0.122,95.219,44.627,33.7,49.464,4.67,3.56,5625.286,1.17,5885055.0,337046.0,1.11,12002383.0,4486878.0,15.4,5177.873,84.63,154257.0,39002.223,652675.0,0.0649,71.0,49.07,1625.0,11094.0,97038.0,204770.0,6235.0
0.691,89496.0,79.37,88.853,27.049,347.778,11.2,1545871.0,0.71,0.149,95.909,48.017,33.7,55.938,4.98,3.75,6052.571,1.13,6273284.0,388229.0,1.23,12089456.0,4727413.0,14.8,5233.811,84.63,187231.0,39002.223,659726.0,0.0676,113.0,49.07,2052.0,11200.0,87073.0,258710.0,7051.0
0.972,94198.0,79.37,89.654,27.049,347.778,11.2,1720172.0,0.747,0.141,96.881,50.855,33.7,54.534,5.31,3.95,6410.286,1.09,6695597.0,422313.0,1.36,12211958.0,4975425.0,14.7,5288.344,84.63,177649.0,39002.223,666600.0,0.0681,106.0,49.07,2094.0,11301.0,122502.0,263917.0,6874.0
0.7909999999999999,92758.0,79.37,90.297,27.049,347.778,11.2,1908103.0,0.736,0.151,97.672,51.095,33.7,49.678,5.65,4.13,6440.571,1.04,7116487.0,420890.0,1.51,12311634.0,5208384.0,14.4,5338.023,84.63,190408.0,39002.223,672862.0,0.0694,101.0,49.07,2348.0,11382.0,99676.0,296023.0,6262.0
0.53,92167.0,79.37,91.043,27.049,347.778,11.2,1942010.0,0.731,0.16,98.202,50.165,33.7,50.908,5.78,4.24,6323.286,1.0,7287316.0,170829.0,1.54,12378502.0,5345306.0,14.6,5388.931,84.63,201180.0,39002.223,679279.0,0.0686,81.0,49.07,2464.0,11476.0,66868.0,310623.0,6417.0
0.285,91397.0,79.37,91.416,27.049,347.778,11.2,1963642.0,0.725,0.172,98.488,48.773,33.7,41.697,5.95,4.39,6147.857,0.98,7495054.0,207738.0,1.56,12414450.0,5531412.0,14.9,5430.6280000000015,84.63,217216.0,39002.223,684535.0,0.0673,94.0,49.07,2607.0,11523.0,35948.0,328618.0,5256.0
0.757,86361.0,79.37,92.383,27.049,347.778,11.2,2229418.0,0.685,0.182,99.245,47.341,33.7,29.171,6.43,4.66,5967.429,0.96,8102078.0,607024.0,1.77,12509875.0,5872660.0,14.5,5459.799,84.63,229043.0,39002.223,688212.0,0.0691,47.0,49.07,2895.0,11645.0,95425.0,364867.0,3677.0
0.685,84835.0,79.37,94.097,27.049,347.778,11.2,2449701.0,0.6729999999999999,0.196,99.93,46.19600000000001,33.7,41.444,6.87,4.93,5823.0,0.94,8664931.0,562853.0,1.94,12596227.0,6215230.0,14.6,5501.243,84.63,246907.0,39002.223,693436.0,0.0686,122.0,49.07,3151.0,11861.0,86352.0,397125.0,5224.0
1.1840000000000002,93715.0,79.37,94.867,27.049,347.778,11.2,2697254.0,0.743,0.213,101.114,44.768,33.7,45.942,7.38,5.24,5643.0,0.92,9303184.0,638253.0,2.14,12745461.0,6605930.0,16.6,5547.184,84.63,268360.0,39002.223,699227.0,0.0602,216.0,49.07,3434.0,11958.0,149234.0,432843.0,5791.0
0.772,90113.0,79.37,95.7,27.049,347.778,11.2,2832240.0,0.715,0.23,101.885,43.451,33.7,45.315,7.8,5.56,5477.0,0.9,9835661.0,532477.0,2.25,12842748.0,7003421.0,16.5,5592.499,84.63,289714.0,39002.223,704939.0,0.0608,97.0,49.07,3559.0,12063.0,97287.0,448581.0,5712.0
0.929,92608.0,79.37,96.588,27.049,347.778,11.2,3037670.0,0.735,0.246,102.815,42.298,33.7,41.61,8.26,5.85,5331.714,0.87,10415253.0,579592.0,2.41,12959893.0,7377583.0,17.4,5634.11,84.63,309886.0,39002.223,710184.0,0.0576,105.0,49.07,3739.0,12175.0,117145.0,471252.0,5245.0
0.528,92568.0,79.37,97.247,27.049,347.778,11.2,3081418.0,0.7340000000000001,0.262,103.343,40.732,33.7,39.944,8.52,6.08,5134.286,0.85,10741001.0,325748.0,2.44,13026476.0,7659583.0,18.0,5674.054,84.63,330611.0,39002.223,715219.0,0.0555,112.0,49.07,3914.0,12258.0,66583.0,493384.0,5035.0
0.28,92470.0,79.37,97.738,27.049,347.778,11.2,3105944.0,0.7340000000000001,0.278,103.623,39.353,33.7,32.043,8.8,6.33,4960.429,0.83,11089889.0,348888.0,2.46,13061739.0,7983945.0,18.6,5706.096,84.63,350362.0,39002.223,719258.0,0.0536,83.0,49.07,4074.0,12320.0,35263.0,513548.0,4039.0
0.727,91926.0,79.37,98.413,27.049,347.778,11.2,3309815.0,0.7290000000000001,0.305,104.35,38.258,33.7,21.507,9.42,6.79,4822.429,0.82,11871450.0,781561.0,2.63,13153355.0,8561635.0,19.1,5727.604,84.63,384139.0,39002.223,721969.0,0.0525,62.0,49.07,4272.0,12405.0,91616.0,538482.0,2711.0
0.556,89596.0,79.37,99.238,27.049,347.778,11.2,3372525.0,0.711,0.334,104.905,36.74800000000001,33.7,30.876,9.94,7.27,4632.143,0.81,12531129.0,659679.0,2.68,13223400.0,9158604.0,19.3,5758.48,84.63,420482.0,39002.223,725861.0,0.0517,85.0,49.07,4382.0,12509.0,70045.0,552314.0,3892.0
0.691,80718.0,79.37,100.158,27.049,347.778,11.2,3433794.0,0.64,0.364,105.596,35.322,33.7,35.962,10.51,7.79,4452.429,0.79,13251273.0,720144.0,2.72,13310489.0,9817479.0,18.1,5794.441999999999,84.63,458793.0,39002.223,730394.0,0.0552,104.0,49.07,4474.0,12625.0,87089.0,564013.0,4533.0
0.925,83475.0,79.37,101.102,27.049,347.778,11.2,3537915.0,0.662,0.39,106.521,33.532,33.7,32.78,11.09,8.29,4226.714,0.77,13985282.0,734009.0,2.81,13427073.0,10447367.0,19.7,5827.222,84.63,491992.0,39002.223,734526.0,0.0506,116.0,49.07,4703.0,12744.0,116584.0,592803.0,4132.0
0.94,83672.0,79.37,101.856,27.049,347.778,11.2,3657974.0,0.664,0.417,107.461,31.784,33.7,29.377,11.67,8.77,4006.429,0.75,14714342.0,729060.0,2.9,13545596.0,11056368.0,20.9,5856.599,84.63,525541.0,39002.223,738229.0,0.0479,119.0,49.07,4872.0,12839.0,118523.0,614156.0,3703.0
0.453,82315.0,79.37,102.578,27.049,347.778,11.2,3716306.0,0.653,0.438,107.914,30.15,33.7,28.504,12.09,9.14,3800.429,0.74,15242208.0,527866.0,2.95,13602680.0,11525902.0,21.7,5885.104,84.63,552331.0,39002.223,741822.0,0.0462,95.0,49.07,5101.0,12930.0,57084.0,643030.0,3593.0
