new_tests_per_thousand,new_tests_smoothed,total_boosters,cardiovasc_death_rate,total_deaths_per_million,aged_65_older,aged_70_older,extreme_poverty,people_fully_vaccinated,female_smokers,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,hospital_beds_per_thousand,total_boosters_per_hundred,new_cases_smoothed_per_million,male_smokers,new_cases_per_million,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_cases_smoothed,reproduction_rate,total_vaccinations,new_vaccinations,diabetes_prevalence,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,tests_per_case,total_cases_per_million,new_people_vaccinated_smoothed,gdp_per_capita,total_cases,positive_rate,new_deaths,stringency_index,new_vaccinations_smoothed_per_million,total_deaths,new_tests,new_vaccinations_smoothed,new_cases
0.258,7647.0,0.0,85.99799999999998,8.323,13.914,8.622,0.2,0.0,6.2,0.149,0.0,45.92,12.27,0.0,1.484,40.9,1.345,0.0,0.0,76.143,0.87,0.0,0.0,6.8,0.0,2355935.0,0.0,100.4,476.014,0.0,35938.374,24422.0,0.01,3.0,65.74,0.0,427.0,13239.0,0.0,69.0
0.233,8494.0,0.0,85.99799999999998,8.342,13.914,8.622,0.2,0.0,6.2,0.166,0.0,46.153,12.27,0.0,1.459,40.9,1.053,0.0,0.0,74.857,0.83,0.0,0.0,6.8,0.0,2367866.0,0.0,113.5,477.067,0.0,35938.374,24476.0,0.0088,2.0,65.74,0.0,428.0,11931.0,0.0,54.0
0.227,9393.0,0.0,85.99799999999998,8.381,13.914,8.622,0.2,0.0,6.2,0.183,0.0,46.38,12.27,0.0,1.4509999999999998,40.9,1.403,0.0,0.0,74.429,0.91,0.0,0.0,6.8,0.0,2379534.0,0.0,126.2,478.47,0.0,35938.374,24548.0,0.0079,1.0,60.19,0.0,430.0,11668.0,0.0,72.0
0.12,9590.0,0.0,85.99799999999998,8.42,13.914,8.622,0.2,0.0,6.2,0.187,0.0,46.5,12.27,0.0,1.4340000000000002,40.9,1.13,0.0,0.0,73.571,0.98,0.0,0.0,6.8,0.0,2385702.0,0.0,130.4,479.601,0.0,35938.374,24606.0,0.0077,2.0,60.19,0.0,432.0,6168.0,0.0,58.0
0.107,9564.0,0.0,85.99799999999998,8.44,13.914,8.622,0.2,0.0,6.2,0.18600000000000005,0.0,46.607,12.27,0.0,1.501,40.9,1.891,0.0,0.0,77.0,1.14,0.0,0.0,6.8,0.0,2391180.0,0.0,124.2,481.491,0.0,35938.374,24703.0,0.0081,2.0,60.19,0.0,433.0,5478.0,0.0,97.0
0.102,9498.0,0.0,85.99799999999998,8.459,13.914,8.622,0.2,0.0,6.2,0.185,0.0,46.709,12.27,0.0,1.5759999999999998,40.9,1.988,0.0,0.0,80.857,1.18,0.0,0.0,6.8,0.0,2396418.0,0.0,117.5,483.479,0.0,35938.374,24805.0,0.0085,1.0,56.94,0.0,434.0,5238.0,0.0,102.0
0.238,9422.0,0.0,85.99799999999998,8.537,13.914,8.622,0.2,0.0,6.2,0.184,0.0,46.947,12.27,0.0,1.492,40.9,1.6369999999999998,0.0,0.0,76.571,1.05,0.0,0.0,6.8,0.0,2408647.0,0.0,123.0,485.117,0.0,35938.374,24889.0,0.0081,1.0,56.94,0.0,438.0,12229.0,0.0,84.0
0.281,9589.0,0.0,85.99799999999998,8.557,13.914,8.622,0.2,0.0,6.2,0.187,0.0,47.228,12.27,0.0,1.5759999999999998,40.9,1.93,0.0,0.0,80.857,0.98,0.0,0.0,6.8,0.0,2423058.0,0.0,118.6,487.046,0.0,35938.374,24988.0,0.0084,4.0,56.94,0.0,439.0,14411.0,0.0,99.0
0.184,9230.0,0.0,85.99799999999998,8.596,13.914,8.622,0.2,0.0,6.2,0.18,0.0,47.412,12.27,0.0,1.557,40.9,0.916,0.0,0.0,79.857,0.87,0.0,0.0,6.8,0.0,2432477.0,0.0,115.6,487.962,0.0,35938.374,25035.0,0.0087,1.0,56.94,0.0,441.0,9419.0,0.0,47.0
0.187,8934.0,0.0,85.99799999999998,8.635,13.914,8.622,0.2,0.0,6.2,0.174,0.0,47.599,12.27,0.0,1.5590000000000002,40.9,1.423,0.0,0.0,80.0,0.95,0.0,0.0,6.8,0.0,2442071.0,0.0,111.7,489.385,0.0,35938.374,25108.0,0.009000000000000001,2.0,56.94,0.0,443.0,9594.0,0.0,73.0
0.17800000000000002,9358.0,0.0,85.99799999999998,8.654,13.914,8.622,0.2,0.0,6.2,0.182,0.0,47.777,12.27,0.0,1.651,40.9,1.774,0.0,0.0,84.714,1.04,0.0,0.0,6.8,0.0,2451209.0,0.0,110.5,491.159,0.0,35938.374,25199.0,0.0091,2.0,56.94,0.0,444.0,9138.0,0.0,91.0
0.108,9367.0,0.0,85.99799999999998,8.654,13.914,8.622,0.2,0.0,6.2,0.183,0.0,47.885,12.27,0.0,1.5930000000000002,40.9,1.481,0.0,0.0,81.714,1.03,0.0,0.0,6.8,0.0,2456748.0,0.0,114.6,492.64,0.0,35938.374,25275.0,0.0087,1.0,56.94,0.0,444.0,5539.0,0.0,76.0
0.111,9435.0,0.0,85.99799999999998,8.713,13.914,8.622,0.2,0.0,6.2,0.184,0.0,47.996,12.27,0.0,1.47,40.9,1.13,0.0,0.0,75.429,1.05,0.0,0.0,6.8,0.0,2462463.0,0.0,125.1,493.771,0.0,35938.374,25333.0,0.008,0.0,56.94,0.0,447.0,5715.0,0.0,58.0
0.185,9041.0,0.0,85.99799999999998,8.771,13.914,8.622,0.2,0.0,6.2,0.17600000000000002,0.0,48.181,12.27,0.0,1.49,40.9,1.774,0.0,0.0,76.429,1.14,0.0,0.0,6.8,0.0,2471932.0,0.0,118.3,495.544,0.0,35938.374,25424.0,0.0085,3.0,56.94,0.0,450.0,9469.0,0.0,91.0
0.235,8706.0,0.0,85.99799999999998,8.83,13.914,8.622,0.2,0.0,6.2,0.17,0.0,48.416,12.27,0.0,1.545,40.9,2.319,0.0,0.0,79.286,1.25,0.0,0.0,6.8,0.0,2483998.0,0.0,109.8,497.864,0.0,35938.374,25543.0,0.0091,3.0,56.94,0.0,453.0,12066.0,0.0,119.0
0.224,9005.0,0.0,85.99799999999998,8.868,13.914,8.622,0.2,0.0,6.2,0.17600000000000002,0.0,48.64100000000001,12.27,0.0,1.846,40.9,3.0210000000000004,0.0,0.0,94.714,1.3,0.0,0.0,6.8,0.0,2495512.0,0.0,95.1,500.885,0.0,35938.374,25698.0,0.0105,3.0,56.94,0.0,455.0,11514.0,0.0,155.0
0.247,9446.0,0.0,85.99799999999998,8.907,13.914,8.622,0.2,0.0,6.2,0.184,0.0,48.88800000000001,12.27,0.0,1.857,40.9,1.501,0.0,0.0,95.286,1.11,0.0,0.0,6.8,0.0,2508191.0,0.0,99.1,502.386,0.0,35938.374,25775.0,0.0101,2.0,56.94,0.0,457.0,12679.0,0.0,77.0
0.207,9655.0,0.0,85.99799999999998,8.907,13.914,8.622,0.2,0.0,6.2,0.188,0.0,49.094,12.27,0.0,1.774,40.9,1.189,0.0,0.0,91.0,1.04,0.0,0.0,6.8,0.0,2518791.0,0.0,106.1,503.575,0.0,35938.374,25836.0,0.0094,2.0,56.94,0.0,457.0,10600.0,0.0,61.0
0.111,9674.0,0.0,85.99799999999998,8.907,13.914,8.622,0.2,0.0,6.2,0.189,0.0,49.205,12.27,0.0,1.893,40.9,2.319,0.0,0.0,97.143,1.16,0.0,0.0,6.8,0.0,2524464.0,0.0,99.6,505.894,0.0,35938.374,25955.0,0.01,0.0,51.39,0.0,457.0,5673.0,0.0,119.0
0.13699999999999998,9863.0,0.0,85.99799999999998,8.966000000000003,13.914,8.622,0.2,0.0,6.2,0.192,0.0,49.342,12.27,0.0,1.977,40.9,1.715,0.0,0.0,101.429,1.15,0.0,0.0,6.8,0.0,2531501.0,0.0,97.2,507.61,0.0,35938.374,26043.0,0.0103,0.0,51.39,0.0,460.0,7037.0,0.0,88.0
0.255,10379.0,0.0,85.99799999999998,8.985,13.914,8.622,0.2,0.0,6.2,0.202,0.0,49.597,12.27,0.0,2.01,40.9,2.008,0.0,0.0,103.143,1.12,0.0,0.0,6.8,0.0,2544584.0,0.0,100.6,509.617,0.0,35938.374,26146.0,0.0099,3.0,51.39,0.0,461.0,13083.0,0.0,103.0
0.302,10865.0,0.0,85.99799999999998,9.005,13.914,8.622,0.2,0.0,6.2,0.212,0.0,49.899,12.27,0.0,2.027,40.9,2.436,0.0,0.0,104.0,1.14,0.0,0.0,6.8,0.0,2560056.0,0.0,104.5,512.054,0.0,35938.374,26271.0,0.0096,1.0,51.39,0.0,462.0,15472.0,0.0,125.0
0.229,10903.0,0.0,85.99799999999998,9.024,13.914,8.622,0.2,0.0,6.2,0.213,0.0,50.128,12.27,0.0,1.913,40.9,2.222,0.0,0.0,98.143,1.13,0.0,0.0,6.8,0.0,2571830.0,0.0,111.1,514.276,0.0,35938.374,26385.0,0.009000000000000001,1.0,51.39,0.0,463.0,11774.0,0.0,114.0
0.273,11095.0,0.0,85.99799999999998,9.044,13.914,8.622,0.2,0.0,6.2,0.21600000000000005,0.0,50.401,12.27,0.0,2.049,40.9,2.456,0.0,0.0,105.143,1.18,0.0,0.0,6.8,0.0,2585858.0,0.0,105.5,516.731,0.0,35938.374,26511.0,0.0095,1.0,51.39,0.0,464.0,14028.0,0.0,126.0
0.253,11432.0,0.0,85.99799999999998,9.083,13.914,8.622,0.2,0.0,6.2,0.223,0.0,50.654,12.27,0.0,2.225,40.9,2.417,0.0,0.0,114.143,1.15,0.0,0.0,6.8,0.0,2598814.0,0.0,100.2,519.148,0.0,35938.374,26635.0,0.01,1.0,51.39,0.0,466.0,12956.0,0.0,124.0
0.136,11618.0,0.0,85.99799999999998,9.122,13.914,8.622,0.2,0.0,6.2,0.226,0.0,50.79,12.27,0.0,2.164,40.9,1.891,0.0,0.0,111.0,1.06,0.0,0.0,6.8,0.0,2605792.0,0.0,104.7,521.039,0.0,35938.374,26732.0,0.0096,2.0,51.39,0.0,468.0,6978.0,0.0,97.0
0.104,11375.0,0.0,85.99799999999998,9.2,13.914,8.622,0.2,0.0,6.2,0.222,0.0,50.894,12.27,0.0,2.127,40.9,1.462,0.0,0.0,109.143,1.03,0.0,0.0,6.8,0.0,2611126.0,0.0,104.2,522.501,0.0,35938.374,26807.0,0.0096,2.0,51.39,0.0,472.0,5334.0,0.0,75.0
0.252,11351.0,0.0,85.99799999999998,9.239,13.914,8.622,0.2,0.0,6.2,0.221,0.0,51.146,12.27,0.0,2.169,40.9,2.3,0.0,0.0,111.286,1.06,0.0,0.0,6.8,0.0,2624044.0,0.0,102.0,524.8009999999998,0.0,35938.374,26925.0,0.0098,4.0,51.39,0.0,474.0,12918.0,0.0,118.0
0.272,11136.0,0.0,85.99799999999998,9.258,13.914,8.622,0.2,0.0,6.2,0.217,0.0,51.418,12.27,0.0,2.169,40.9,2.436,0.0,0.0,111.286,1.09,0.0,0.0,6.8,0.0,2638005.0,0.0,100.1,527.237,0.0,35938.374,27050.0,0.01,2.0,51.39,0.0,475.0,13961.0,0.0,125.0
0.207,10973.0,0.0,85.99799999999998,9.278,13.914,8.622,0.2,0.0,6.2,0.214,0.0,51.625,12.27,0.0,2.255,40.9,2.826,0.0,0.0,115.714,1.11,0.0,0.0,6.8,0.0,2648644.0,0.0,94.8,530.063,0.0,35938.374,27195.0,0.0105,1.0,51.39,0.0,476.0,10639.0,0.0,145.0
0.235,10690.0,0.0,85.99799999999998,9.297,13.914,8.622,0.2,0.0,6.2,0.208,0.0,51.86,12.27,0.0,2.152,40.9,1.735,0.0,0.0,110.429,1.08,0.0,0.0,6.8,0.0,2660685.0,0.0,96.8,531.798,0.0,35938.374,27284.0,0.0103,1.0,51.39,0.0,477.0,12041.0,0.0,89.0
0.202,10317.0,0.0,85.99799999999998,9.317,13.914,8.622,0.2,0.0,6.2,0.201,0.0,52.062,12.27,0.0,2.205,40.9,2.787,0.0,0.0,113.143,1.17,0.0,0.0,6.8,0.0,2671032.0,0.0,91.2,534.585,0.0,35938.374,27427.0,0.011,1.0,51.39,0.0,478.0,10347.0,0.0,143.0
0.121,10206.0,0.0,85.99799999999998,9.356,13.914,8.622,0.2,0.0,6.2,0.199,0.0,52.182,12.27,0.0,2.286,40.9,2.456,0.0,0.0,117.286,1.18,0.0,0.0,6.8,0.0,2677232.0,0.0,87.0,537.0409999999998,0.0,35938.374,27553.0,0.0115,1.0,51.39,0.0,480.0,6200.0,0.0,126.0
0.12,10324.0,0.0,85.99799999999998,9.453,13.914,8.622,0.2,0.0,6.2,0.201,0.0,52.303,12.27,0.0,2.356,40.9,1.949,0.0,0.0,120.857,1.16,0.0,0.0,6.8,0.0,2683397.0,0.0,85.4,538.99,0.0,35938.374,27653.0,0.0117,2.0,51.39,0.0,485.0,6165.0,0.0,100.0
0.248,10294.0,0.0,85.99799999999998,9.492,13.914,8.622,0.2,0.0,6.2,0.201,0.0,52.55,12.27,0.0,2.434,40.9,2.846,0.0,0.0,124.857,1.2,0.0,0.0,6.8,0.0,2696105.0,0.0,82.4,541.836,0.0,35938.374,27799.0,0.0121,5.0,51.39,0.0,487.0,12708.0,0.0,146.0
0.229,9977.0,0.0,85.99799999999998,9.492,13.914,8.622,0.2,0.0,6.2,0.194,0.0,52.779,12.27,0.0,2.484,40.9,2.787,0.0,0.0,127.429,1.25,0.0,0.0,6.8,0.0,2707846.0,0.0,78.3,544.623,0.0,35938.374,27942.0,0.0128,2.0,51.39,0.0,487.0,11741.0,0.0,143.0
0.246,10263.0,0.0,85.99799999999998,9.512,13.914,8.622,0.2,0.0,6.2,0.2,0.0,53.026,12.27,0.0,2.612,40.9,3.723,0.0,0.0,134.0,1.38,0.0,0.0,6.8,0.0,2720488.0,0.0,76.6,548.346,0.0,35938.374,28133.0,0.0131,0.0,51.39,0.0,488.0,12642.0,0.0,191.0
0.211,10087.0,0.0,85.99799999999998,9.59,13.914,8.622,0.2,0.0,6.2,0.197,0.0,53.236,12.27,0.0,2.935,40.9,3.996,0.0,0.0,150.571,1.48,0.0,0.0,6.8,0.0,2731292.0,0.0,67.0,552.342,0.0,35938.374,28338.0,0.0149,1.0,51.39,0.0,492.0,10804.0,0.0,205.0
0.22,10224.0,0.0,85.99799999999998,9.609,13.914,8.622,0.2,0.0,6.2,0.199,0.0,53.457,12.27,0.0,3.116,40.9,4.0539999999999985,0.0,0.0,159.857,1.52,0.0,0.0,6.8,0.0,2742597.0,0.0,64.0,556.396,0.0,35938.374,28546.0,0.0156,4.0,51.39,0.0,493.0,11305.0,0.0,208.0
0.154,10467.0,0.0,85.99799999999998,9.629,13.914,8.622,0.2,0.0,6.2,0.204,0.0,53.611,12.27,0.0,3.386,40.9,4.347,0.0,0.0,173.71400000000003,1.57,0.0,0.0,6.8,0.0,2750500.0,0.0,60.3,560.743,0.0,35938.374,28769.0,0.0166,1.0,51.39,0.0,494.0,7903.0,0.0,223.0
0.173,10854.0,0.0,85.99799999999998,9.629,13.914,8.622,0.2,0.0,6.2,0.212,0.0,53.784,12.27,0.0,3.745,40.9,4.463,0.0,0.0,192.143,1.6,0.0,0.0,6.8,0.0,2759377.0,0.0,56.5,565.206,0.0,35938.374,28998.0,0.0177,1.0,51.39,0.0,494.0,8877.0,0.0,229.0
0.29600000000000004,11207.0,0.0,85.99799999999998,9.668,13.914,8.622,0.2,0.0,6.2,0.218,0.0,54.07899999999999,12.27,0.0,4.21,40.9,6.101,0.0,0.0,216.0,1.64,0.0,0.0,6.8,0.0,2774553.0,0.0,51.9,571.307,0.0,35938.374,29311.0,0.0193,0.0,51.39,0.0,496.0,15176.0,0.0,313.0
0.334,11975.0,0.0,85.99799999999998,9.707,13.914,8.622,0.2,0.0,6.2,0.233,0.0,54.413,12.27,0.0,4.767,40.9,6.685,0.0,0.0,244.571,1.62,0.0,0.0,6.8,0.0,2791674.0,0.0,49.0,577.992,0.0,35938.374,29654.0,0.0204,2.0,51.39,0.0,498.0,17121.0,0.0,343.0
0.324,12547.0,0.0,85.99799999999998,9.765,13.914,8.622,0.2,0.0,6.2,0.245,0.0,54.738,12.27,0.0,5.246,40.9,7.075,0.0,0.0,269.143,1.57,0.0,0.0,6.8,0.0,2808318.0,0.0,46.6,585.068,0.0,35938.374,30017.0,0.0215,2.0,51.39,0.0,501.0,16644.0,0.0,363.0
0.331,13430.0,0.0,85.99799999999998,9.804,13.914,8.622,0.2,0.0,6.2,0.262,0.0,55.069,12.27,0.0,5.75,40.9,7.524,0.0,0.0,295.0,1.53,0.0,0.0,6.8,0.0,2825300.0,0.0,45.5,592.591,0.0,35938.374,30403.0,0.022,3.0,51.39,0.0,503.0,16982.0,0.0,386.0
0.392,14686.0,0.0,85.99799999999998,9.843,13.914,8.622,0.2,0.0,6.2,0.28600000000000003,0.0,55.46,12.27,0.0,6.09,40.9,6.432,0.0,0.0,312.4290000000001,1.42,0.0,0.0,6.8,0.0,2845401.0,0.0,47.0,599.023,0.0,35938.374,30733.0,0.0213,2.0,51.39,0.0,505.0,20101.0,0.0,330.0
0.184,14909.0,0.0,85.99799999999998,9.921,13.914,8.622,0.2,0.0,6.2,0.29100000000000004,0.0,55.645,12.27,0.0,6.223,40.9,5.282,0.0,0.0,319.286,1.36,0.0,0.0,6.8,0.0,2854861.0,0.0,46.7,604.305,0.0,35938.374,31004.0,0.0214,2.0,51.39,0.0,509.0,9460.0,0.0,271.0
0.211,15186.0,0.0,85.99799999999998,9.941,13.914,8.622,0.2,0.0,6.2,0.29600000000000004,0.0,55.856,12.27,0.0,6.557,40.9,6.8020000000000005,0.0,0.0,336.4290000000001,1.41,0.0,0.0,6.8,0.0,2865680.0,0.0,45.1,611.1080000000002,0.0,35938.374,31353.0,0.0222,4.0,56.94,0.0,510.0,10819.0,0.0,349.0
0.447,16297.0,0.0,85.99799999999998,9.999,13.914,8.622,0.2,0.0,6.2,0.318,0.0,56.303,12.27,0.0,6.75,40.9,7.4460000000000015,0.0,0.0,346.286,1.44,0.0,0.0,6.8,0.0,2888630.0,0.0,47.1,618.553,0.0,35938.374,31735.0,0.0212,1.0,54.17,0.0,513.0,22950.0,0.0,382.0
0.428,16985.0,0.0,85.99799999999998,10.038,13.914,8.622,0.2,0.0,6.2,0.331,0.0,56.73,12.27,0.0,7.417999999999998,40.9,11.363,0.0,0.0,380.571,1.55,0.0,0.0,6.8,0.0,2910567.0,0.0,44.6,629.9169999999998,0.0,35938.374,32318.0,0.0224,3.0,54.17,0.0,515.0,21937.0,0.0,583.0
0.431,17767.0,0.0,85.99799999999998,10.057,13.914,8.622,0.2,0.0,6.2,0.34600000000000003,0.0,57.162,12.27,0.0,7.991,40.9,11.09,0.0,0.0,410.0,1.48,0.0,0.0,6.8,0.0,2932685.0,0.0,43.3,641.007,0.0,35938.374,32887.0,0.0231,2.0,57.87,0.0,516.0,22118.0,0.0,569.0
0.395,18234.0,0.0,85.99799999999998,10.174,13.914,8.622,0.2,0.0,6.2,0.355,0.0,57.556,12.27,0.0,8.275,40.9,9.512,0.0,0.0,424.571,1.36,0.0,0.0,6.8,0.0,2952940.0,0.0,42.9,650.519,0.0,35938.374,33375.0,0.0233,1.0,57.87,0.0,522.0,20255.0,0.0,488.0
0.395,18258.0,0.0,85.99799999999998,10.194,13.914,8.622,0.2,0.0,6.2,0.35600000000000004,0.0,57.951,12.27,0.0,8.607000000000001,40.9,8.752,0.0,0.0,441.571,1.27,0.0,0.0,6.8,0.0,2973210.0,0.0,41.3,659.2710000000002,0.0,35938.374,33824.0,0.0242,6.0,57.87,0.0,523.0,20270.0,0.0,449.0
0.213,18469.0,0.0,85.99799999999998,10.252,13.914,8.622,0.2,0.0,6.2,0.36,0.0,58.165,12.27,0.0,8.902000000000003,40.9,7.348,0.0,0.0,456.714,1.23,0.0,0.0,6.8,0.0,2984142.0,0.0,40.4,666.6189999999998,0.0,35938.374,34201.0,0.0247,1.0,57.87,0.0,526.0,10932.0,0.0,377.0
0.266,18875.0,0.0,85.99799999999998,10.252,13.914,8.622,0.2,0.0,6.2,0.368,0.0,58.431,12.27,0.0,9.186,40.9,8.791,0.0,0.0,471.286,1.23,0.0,0.0,6.8,0.0,2997807.0,0.0,40.0,675.409,0.0,35938.374,34652.0,0.025,3.0,57.87,0.0,526.0,13665.0,0.0,451.0
0.415,18639.0,0.0,85.99799999999998,10.252,13.914,8.622,0.2,0.0,6.2,0.363,0.0,58.846,12.27,0.0,9.545,40.9,9.96,0.0,0.0,489.714,1.23,0.0,0.0,6.8,0.0,3019105.0,0.0,38.1,685.3689999999998,0.0,35938.374,35163.0,0.0263,0.0,60.65,0.0,526.0,21298.0,0.0,511.0
0.443,18750.0,0.0,85.99799999999998,10.311,13.914,8.622,0.2,0.0,6.2,0.365,0.0,59.289,12.27,0.0,9.425,40.9,10.525,0.0,0.0,483.571,1.24,0.0,0.0,6.8,0.0,3041816.0,0.0,38.8,695.895,0.0,35938.374,35703.0,0.0258,0.0,60.65,0.0,529.0,22711.0,0.0,540.0
0.473,19059.0,0.0,85.99799999999998,10.447,13.914,8.622,0.2,0.0,6.2,0.371,0.0,59.762,12.27,0.0,9.592,40.9,12.26,0.0,0.0,492.143,1.28,0.0,0.0,6.8,0.0,3066098.0,0.0,38.7,708.155,0.0,35938.374,36332.0,0.0258,3.0,60.65,0.0,536.0,24282.0,0.0,629.0
0.532,20065.0,0.0,85.99799999999998,10.525,13.914,8.622,0.2,0.0,6.2,0.391,0.0,60.294,12.27,0.0,9.857,40.9,11.363,0.0,0.0,505.714,1.28,0.0,0.0,6.8,0.0,3093393.0,0.0,39.7,719.518,0.0,35938.374,36915.0,0.0252,7.0,60.65,0.0,540.0,27295.0,0.0,583.0
0.406,20146.0,0.0,85.99799999999998,10.623,13.914,8.622,0.2,0.0,6.2,0.393,0.0,60.7,12.27,0.0,10.364,40.9,12.299,0.0,0.0,531.714,1.31,0.0,0.0,6.8,0.0,3114229.0,0.0,37.9,731.817,0.0,35938.374,37546.0,0.0264,4.0,60.65,0.0,545.0,20836.0,0.0,631.0
0.252,20430.0,0.0,85.99799999999998,10.701,13.914,8.622,0.2,0.0,6.2,0.398,0.0,60.952,12.27,0.0,11.026,40.9,11.987,0.0,0.0,565.714,1.31,0.0,0.0,6.8,0.0,3127151.0,0.0,36.1,743.804,0.0,35938.374,38161.0,0.0277,5.0,60.65,0.0,549.0,12922.0,0.0,615.0
0.277,20508.0,0.0,85.99799999999998,10.759,13.914,8.622,0.2,0.0,6.2,0.4,0.0,61.229,12.27,0.0,11.425,40.9,11.578,0.0,0.0,586.143,1.27,0.0,0.0,6.8,0.0,3141366.0,0.0,35.0,755.382,0.0,35938.374,38755.0,0.0286,4.0,60.65,0.0,552.0,14215.0,0.0,594.0
0.16899999999999998,18707.0,0.0,85.99799999999998,10.837,13.914,8.622,0.2,0.0,6.2,0.365,0.0,61.398,12.27,0.0,11.887,40.9,13.196,0.0,0.0,609.857,1.24,0.0,0.0,6.8,0.0,3150051.0,0.0,30.7,768.577,0.0,35938.374,39432.0,0.0326,3.0,57.87,0.0,556.0,8685.0,0.0,677.0
0.5479999999999999,19477.0,0.0,85.99799999999998,10.993,13.914,8.622,0.2,0.0,6.2,0.38,0.0,61.94600000000001,12.27,0.0,12.238,40.9,12.981,0.0,0.0,627.857,1.23,0.0,0.0,6.8,0.0,3178156.0,0.0,31.0,781.558,0.0,35938.374,40098.0,0.0322,4.0,57.87,0.0,564.0,28105.0,0.0,666.0
0.527,19869.0,0.0,85.99799999999998,11.149,13.914,8.622,0.2,0.0,6.2,0.387,0.0,62.473,12.27,0.0,12.402,40.9,13.41,0.0,0.0,636.286,1.28,0.0,0.0,6.8,0.0,3205183.0,0.0,31.2,794.9680000000002,0.0,35938.374,40786.0,0.032,8.0,57.87,0.0,572.0,27027.0,0.0,688.0
0.552,20019.0,0.0,85.99799999999998,11.265999999999998,13.914,8.622,0.2,0.0,6.2,0.39,0.0,63.025,12.27,0.0,13.424,40.9,18.517,0.0,0.0,688.7139999999998,1.41,0.0,0.0,6.8,0.0,3233525.0,0.0,29.1,813.485,0.0,35938.374,41736.0,0.0344,8.0,57.87,0.0,578.0,28342.0,0.0,950.0
0.5770000000000001,21270.0,0.0,85.99799999999998,11.305,13.914,8.622,0.2,0.0,6.2,0.415,0.0,63.602,12.27,0.0,14.535,40.9,20.076,0.0,0.0,745.7139999999998,1.43,0.0,0.0,6.8,0.0,3263122.0,0.0,28.5,833.561,0.0,35938.374,42766.0,0.0351,6.0,57.87,0.0,580.0,29597.0,0.0,1030.0
0.416,22474.0,0.0,85.99799999999998,11.441,13.914,8.622,0.2,0.0,6.2,0.438,0.0,64.018,12.27,0.0,14.822,40.9,13.995,0.0,0.0,760.429,1.36,0.0,0.0,6.8,0.0,3284466.0,0.0,29.6,847.556,0.0,35938.374,43484.0,0.0338,2.0,57.87,0.0,587.0,21344.0,0.0,718.0
0.455,23775.0,0.0,85.99799999999998,11.695,13.914,8.622,0.2,0.0,6.2,0.463,0.0,64.473,12.27,0.0,15.618,40.9,17.152,0.0,0.0,801.2860000000002,1.35,0.0,0.0,6.8,0.0,3307792.0,0.0,29.7,864.7080000000002,0.0,35938.374,44364.0,0.0337,7.0,57.87,0.0,600.0,23326.0,0.0,880.0
0.0,28691.0,0.0,85.99799999999998,11.929,13.914,8.622,0.2,0.0,6.2,0.5589999999999999,0.0,0.0,12.27,0.0,16.735,40.9,21.012,0.0,0.0,858.571,1.33,0.0,0.0,6.8,0.0,0.0,0.0,33.4,885.7189999999998,0.0,35938.374,45442.0,0.0299,13.0,57.87,0.0,612.0,0.0,0.0,1078.0
0.0,30833.0,0.0,85.99799999999998,12.357,13.914,8.622,0.2,0.0,6.2,0.601,0.0,66.153,12.27,0.0,17.695,40.9,19.706,0.0,0.0,907.857,1.28,0.0,0.0,6.8,0.0,3393985.0,0.0,34.0,905.425,0.0,35938.374,46453.0,0.0294,12.0,57.87,0.0,634.0,0.0,0.0,1011.0
0.889,33486.0,0.0,85.99799999999998,12.572,13.914,8.622,0.2,0.0,6.2,0.653,0.0,67.042,12.27,0.0,18.737,40.9,20.7,0.0,0.0,961.286,1.25,0.0,0.0,6.8,0.0,3439582.0,0.0,34.8,926.125,0.0,35938.374,47515.0,0.0287,22.0,57.87,0.0,645.0,45597.0,0.0,1062.0
0.772,35093.0,0.0,85.99799999999998,12.845,13.914,8.622,0.2,0.0,6.2,0.684,0.0,67.813,12.27,0.0,19.029,40.9,20.563,0.0,0.0,976.286,1.23,0.0,0.0,6.8,0.0,3479177.0,0.0,35.9,946.688,0.0,35938.374,48570.0,0.0278,11.0,57.87,0.0,659.0,39595.0,0.0,1055.0
0.7959999999999999,36699.0,0.0,85.99799999999998,13.137,13.914,8.622,0.2,0.0,6.2,0.715,0.0,68.609,12.27,0.0,19.21,40.9,21.343000000000004,0.0,0.0,985.571,1.22,0.0,0.0,6.8,0.0,3520014.0,0.0,37.2,968.031,0.0,35938.374,49665.0,0.0269,14.0,57.87,0.0,674.0,40837.0,0.0,1095.0
0.46,37022.0,0.0,85.99799999999998,13.605,13.914,8.622,0.2,0.0,6.2,0.722,0.0,69.069,12.27,0.0,19.789,40.9,18.049,0.0,0.0,1015.286,1.17,0.0,0.0,6.8,0.0,3543619.0,0.0,36.5,986.08,0.0,35938.374,50591.0,0.0274,15.0,57.87,0.0,698.0,23605.0,0.0,926.0
0.464,37090.0,0.0,85.99799999999998,14.073,13.914,8.622,0.2,0.0,6.2,0.723,0.0,69.533,12.27,0.0,19.759,40.9,16.938,0.0,0.0,1013.714,1.12,0.0,0.0,6.8,0.0,3567423.0,0.0,36.6,1003.018,0.0,35938.374,51460.0,0.0273,24.0,57.87,0.0,722.0,23804.0,0.0,869.0
