median_age,new_tests_per_thousand,total_boosters,new_tests_smoothed,cardiovasc_death_rate,total_deaths_per_million,aged_70_older,extreme_poverty,people_fully_vaccinated,new_deaths_per_million,new_tests_smoothed_per_thousand,new_people_vaccinated_smoothed_per_hundred,total_tests_per_thousand,new_deaths_smoothed_per_million,hospital_beds_per_thousand,total_boosters_per_hundred,male_smokers,total_vaccinations_per_hundred,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations,total_vaccinations,diabetes_prevalence,people_fully_vaccinated_per_hundred,total_tests,people_vaccinated,new_deaths_smoothed,tests_per_case,total_cases_per_million,new_people_vaccinated_smoothed,total_cases,positive_rate,new_deaths,new_vaccinations_smoothed_per_million,stringency_index,total_deaths,new_vaccinations_smoothed,new_tests,new_cases
43.4,0.211,0.0,15186.0,85.99799999999998,9.941,8.622,0.2,0.0,0.019,0.29600000000000004,0.0,55.856,0.045,12.27,0.0,40.9,0.0,0.0,1.41,0.0,0.0,6.8,0.0,2865680.0,0.0,2.286,45.1,611.1080000000002,0.0,31353.0,0.0222,1.0,0.0,56.94,510.0,0.0,10819.0,271.0
43.4,0.447,0.0,16297.0,85.99799999999998,9.999,8.622,0.2,0.0,0.058,0.318,0.0,56.303,0.047,12.27,0.0,40.9,0.0,0.0,1.44,0.0,0.0,6.8,0.0,2888630.0,0.0,2.4290000000000003,47.1,618.553,0.0,31735.0,0.0212,3.0,0.0,54.17,513.0,0.0,22950.0,349.0
43.4,0.428,0.0,16985.0,85.99799999999998,10.038,8.622,0.2,0.0,0.039,0.331,0.0,56.73,0.047,12.27,0.0,40.9,0.0,0.0,1.55,0.0,0.0,6.8,0.0,2910567.0,0.0,2.4290000000000003,44.6,629.9169999999998,0.0,32318.0,0.0224,2.0,0.0,54.17,515.0,0.0,21937.0,382.0
43.4,0.431,0.0,17767.0,85.99799999999998,10.057,8.622,0.2,0.0,0.019,0.34600000000000003,0.0,57.162,0.042,12.27,0.0,40.9,0.0,0.0,1.48,0.0,0.0,6.8,0.0,2932685.0,0.0,2.143,43.3,641.007,0.0,32887.0,0.0231,1.0,0.0,57.87,516.0,0.0,22118.0,583.0
43.4,0.395,0.0,18234.0,85.99799999999998,10.174,8.622,0.2,0.0,0.117,0.355,0.0,57.556,0.053,12.27,0.0,40.9,0.0,0.0,1.36,0.0,0.0,6.8,0.0,2952940.0,0.0,2.714,42.9,650.519,0.0,33375.0,0.0233,6.0,0.0,57.87,522.0,0.0,20255.0,569.0
43.4,0.395,0.0,18258.0,85.99799999999998,10.194,8.622,0.2,0.0,0.019,0.35600000000000004,0.0,57.951,0.05,12.27,0.0,40.9,0.0,0.0,1.27,0.0,0.0,6.8,0.0,2973210.0,0.0,2.571,41.3,659.2710000000002,0.0,33824.0,0.0242,1.0,0.0,57.87,523.0,0.0,20270.0,488.0
43.4,0.213,0.0,18469.0,85.99799999999998,10.252,8.622,0.2,0.0,0.058,0.36,0.0,58.165,0.047,12.27,0.0,40.9,0.0,0.0,1.23,0.0,0.0,6.8,0.0,2984142.0,0.0,2.4290000000000003,40.4,666.6189999999998,0.0,34201.0,0.0247,3.0,0.0,57.87,526.0,0.0,10932.0,449.0
43.4,0.266,0.0,18875.0,85.99799999999998,10.252,8.622,0.2,0.0,0.0,0.368,0.0,58.431,0.045,12.27,0.0,40.9,0.0,0.0,1.23,0.0,0.0,6.8,0.0,2997807.0,0.0,2.286,40.0,675.409,0.0,34652.0,0.025,0.0,0.0,57.87,526.0,0.0,13665.0,377.0
43.4,0.415,0.0,18639.0,85.99799999999998,10.252,8.622,0.2,0.0,0.0,0.363,0.0,58.846,0.036000000000000004,12.27,0.0,40.9,0.0,0.0,1.23,0.0,0.0,6.8,0.0,3019105.0,0.0,1.857,38.1,685.3689999999998,0.0,35163.0,0.0263,0.0,0.0,60.65,526.0,0.0,21298.0,451.0
43.4,0.443,0.0,18750.0,85.99799999999998,10.311,8.622,0.2,0.0,0.058,0.365,0.0,59.289,0.039,12.27,0.0,40.9,0.0,0.0,1.24,0.0,0.0,6.8,0.0,3041816.0,0.0,2.0,38.8,695.895,0.0,35703.0,0.0258,3.0,0.0,60.65,529.0,0.0,22711.0,511.0
43.4,0.473,0.0,19059.0,85.99799999999998,10.447,8.622,0.2,0.0,0.136,0.371,0.0,59.762,0.056,12.27,0.0,40.9,0.0,0.0,1.28,0.0,0.0,6.8,0.0,3066098.0,0.0,2.857,38.7,708.155,0.0,36332.0,0.0258,7.0,0.0,60.65,536.0,0.0,24282.0,540.0
43.4,0.532,0.0,20065.0,85.99799999999998,10.525,8.622,0.2,0.0,0.078,0.391,0.0,60.294,0.05,12.27,0.0,40.9,0.0,0.0,1.28,0.0,0.0,6.8,0.0,3093393.0,0.0,2.571,39.7,719.518,0.0,36915.0,0.0252,4.0,0.0,60.65,540.0,0.0,27295.0,629.0
43.4,0.406,0.0,20146.0,85.99799999999998,10.623,8.622,0.2,0.0,0.097,0.393,0.0,60.7,0.061,12.27,0.0,40.9,0.0,0.0,1.31,0.0,0.0,6.8,0.0,3114229.0,0.0,3.143,37.9,731.817,0.0,37546.0,0.0264,5.0,0.0,60.65,545.0,0.0,20836.0,583.0
43.4,0.252,0.0,20430.0,85.99799999999998,10.701,8.622,0.2,0.0,0.078,0.398,0.0,60.952,0.064,12.27,0.0,40.9,0.0,0.0,1.31,0.0,0.0,6.8,0.0,3127151.0,0.0,3.286,36.1,743.804,0.0,38161.0,0.0277,4.0,0.0,60.65,549.0,0.0,12922.0,631.0
43.4,0.277,0.0,20508.0,85.99799999999998,10.759,8.622,0.2,0.0,0.058,0.4,0.0,61.229,0.07200000000000001,12.27,0.0,40.9,0.0,0.0,1.27,0.0,0.0,6.8,0.0,3141366.0,0.0,3.714,35.0,755.382,0.0,38755.0,0.0286,3.0,0.0,60.65,552.0,0.0,14215.0,615.0
43.4,0.16899999999999998,0.0,18707.0,85.99799999999998,10.837,8.622,0.2,0.0,0.078,0.365,0.0,61.398,0.084,12.27,0.0,40.9,0.0,0.0,1.24,0.0,0.0,6.8,0.0,3150051.0,0.0,4.2860000000000005,30.7,768.577,0.0,39432.0,0.0326,4.0,0.0,57.87,556.0,0.0,8685.0,594.0
43.4,0.5479999999999999,0.0,19477.0,85.99799999999998,10.993,8.622,0.2,0.0,0.156,0.38,0.0,61.94600000000001,0.097,12.27,0.0,40.9,0.0,0.0,1.23,0.0,0.0,6.8,0.0,3178156.0,0.0,5.0,31.0,781.558,0.0,40098.0,0.0322,8.0,0.0,57.87,564.0,0.0,28105.0,677.0
43.4,0.527,0.0,19869.0,85.99799999999998,11.149,8.622,0.2,0.0,0.156,0.387,0.0,62.473,0.1,12.27,0.0,40.9,0.0,0.0,1.28,0.0,0.0,6.8,0.0,3205183.0,0.0,5.143,31.2,794.9680000000002,0.0,40786.0,0.032,8.0,0.0,57.87,572.0,0.0,27027.0,666.0
43.4,0.552,0.0,20019.0,85.99799999999998,11.265999999999998,8.622,0.2,0.0,0.117,0.39,0.0,63.025,0.106,12.27,0.0,40.9,0.0,0.0,1.41,0.0,0.0,6.8,0.0,3233525.0,0.0,5.4289999999999985,29.1,813.485,0.0,41736.0,0.0344,6.0,0.0,57.87,578.0,0.0,28342.0,688.0
43.4,0.5770000000000001,0.0,21270.0,85.99799999999998,11.305,8.622,0.2,0.0,0.039,0.415,0.0,63.602,0.097,12.27,0.0,40.9,0.0,0.0,1.43,0.0,0.0,6.8,0.0,3263122.0,0.0,5.0,28.5,833.561,0.0,42766.0,0.0351,2.0,0.0,57.87,580.0,0.0,29597.0,950.0
43.4,0.416,0.0,22474.0,85.99799999999998,11.441,8.622,0.2,0.0,0.136,0.438,0.0,64.018,0.106,12.27,0.0,40.9,0.0,0.0,1.36,0.0,0.0,6.8,0.0,3284466.0,0.0,5.4289999999999985,29.6,847.556,0.0,43484.0,0.0338,7.0,0.0,57.87,587.0,0.0,21344.0,1030.0
43.4,0.455,0.0,23775.0,85.99799999999998,11.695,8.622,0.2,0.0,0.253,0.463,0.0,64.473,0.134,12.27,0.0,40.9,0.0,0.0,1.35,0.0,0.0,6.8,0.0,3307792.0,0.0,6.857,29.7,864.7080000000002,0.0,44364.0,0.0337,13.0,0.0,57.87,600.0,0.0,23326.0,718.0
43.4,0.0,0.0,28691.0,85.99799999999998,11.929,8.622,0.2,0.0,0.234,0.5589999999999999,0.0,0.0,0.156,12.27,0.0,40.9,0.0,0.0,1.33,0.0,0.0,6.8,0.0,0.0,0.0,8.0,33.4,885.7189999999998,0.0,45442.0,0.0299,12.0,0.0,57.87,612.0,0.0,0.0,880.0
43.4,0.0,0.0,30833.0,85.99799999999998,12.357,8.622,0.2,0.0,0.429,0.601,0.0,66.153,0.195,12.27,0.0,40.9,0.0,0.0,1.28,0.0,0.0,6.8,0.0,3393985.0,0.0,10.0,34.0,905.425,0.0,46453.0,0.0294,22.0,0.0,57.87,634.0,0.0,0.0,1078.0
43.4,0.889,0.0,33486.0,85.99799999999998,12.572,8.622,0.2,0.0,0.214,0.653,0.0,67.042,0.203,12.27,0.0,40.9,0.0,0.0,1.25,0.0,0.0,6.8,0.0,3439582.0,0.0,10.429,34.8,926.125,0.0,47515.0,0.0287,11.0,0.0,57.87,645.0,0.0,45597.0,1011.0
43.4,0.772,0.0,35093.0,85.99799999999998,12.845,8.622,0.2,0.0,0.273,0.684,0.0,67.813,0.226,12.27,0.0,40.9,0.0,0.0,1.23,0.0,0.0,6.8,0.0,3479177.0,0.0,11.571,35.9,946.688,0.0,48570.0,0.0278,14.0,0.0,57.87,659.0,0.0,39595.0,1062.0
43.4,0.7959999999999999,0.0,36699.0,85.99799999999998,13.137,8.622,0.2,0.0,0.292,0.715,0.0,68.609,0.262,12.27,0.0,40.9,0.0,0.0,1.22,0.0,0.0,6.8,0.0,3520014.0,0.0,13.429,37.2,968.031,0.0,49665.0,0.0269,15.0,0.0,57.87,674.0,0.0,40837.0,1055.0
43.4,0.46,0.0,37022.0,85.99799999999998,13.605,8.622,0.2,0.0,0.468,0.722,0.0,69.069,0.309,12.27,0.0,40.9,0.0,0.0,1.17,0.0,0.0,6.8,0.0,3543619.0,0.0,15.857,36.5,986.08,0.0,50591.0,0.0274,24.0,0.0,57.87,698.0,0.0,23605.0,1095.0
43.4,0.464,0.0,37090.0,85.99799999999998,14.073,8.622,0.2,0.0,0.468,0.723,0.0,69.533,0.34,12.27,0.0,40.9,0.0,0.0,1.12,0.0,0.0,6.8,0.0,3567423.0,0.0,17.429000000000002,36.6,1003.018,0.0,51460.0,0.0273,24.0,0.0,57.87,722.0,0.0,23804.0,926.0
43.4,1.05,0.0,38631.0,85.99799999999998,14.404000000000002,8.622,0.2,0.0,0.331,0.753,0.0,70.584,0.354,12.27,0.0,40.9,0.0,0.0,1.1,0.0,0.0,6.8,0.0,3621303.0,0.0,18.143,38.0,1024.263,0.0,52550.0,0.0263,17.0,0.0,61.57,739.0,0.0,53880.0,869.0
43.4,1.017,0.0,39925.0,85.99799999999998,14.735,8.622,0.2,0.0,0.331,0.778,0.0,71.6,0.34,12.27,0.0,40.9,0.0,0.0,1.09,0.0,0.0,6.8,0.0,3673462.0,0.0,17.429000000000002,39.5,1043.423,0.0,53533.0,0.0253,17.0,0.0,67.13,756.0,0.0,52159.0,1090.0
43.4,1.135,0.0,41728.0,85.99799999999998,15.067,8.622,0.2,0.0,0.331,0.813,0.0,72.735,0.35600000000000004,12.27,0.0,40.9,0.0,0.0,1.12,0.0,0.0,6.8,0.0,3731677.0,0.0,18.286,40.3,1067.533,0.0,54770.0,0.0248,17.0,0.0,68.98,773.0,0.0,58215.0,983.0
43.4,0.992,0.0,43342.0,85.99799999999998,15.457,8.622,0.2,0.0,0.39,0.845,0.0,73.727,0.373,12.27,0.0,40.9,0.0,0.0,1.09,0.0,0.0,6.8,0.0,3782568.0,0.0,19.143,41.4,1089.597,0.0,55902.0,0.0242,20.0,0.0,68.98,793.0,0.0,50891.0,1237.0
43.4,0.5820000000000001,0.0,41770.0,85.99799999999998,15.749,8.622,0.2,0.0,0.292,0.8140000000000001,0.0,74.308,0.373,12.27,0.0,40.9,0.0,0.0,1.05,0.0,0.0,6.8,0.0,3812403.0,0.0,19.143,40.6,1108.504,0.0,56872.0,0.0246,15.0,0.0,68.98,808.0,0.0,29835.0,1132.0
43.4,0.527,0.0,42260.0,85.99799999999998,15.963,8.622,0.2,0.0,0.214,0.8240000000000001,0.0,74.835,0.337,12.27,0.0,40.9,0.0,0.0,1.03,0.0,0.0,6.8,0.0,3839436.0,0.0,17.285999999999998,41.7,1124.253,0.0,57680.0,0.024,11.0,0.0,68.98,819.0,0.0,27033.0,970.0
43.4,0.565,0.0,43001.0,85.99799999999998,16.743,8.622,0.2,0.0,0.78,0.838,0.0,75.4,0.381,12.27,0.0,40.9,0.0,0.0,1.04,0.0,0.0,6.8,0.0,3868429.0,0.0,19.571,41.4,1144.621,0.0,58725.0,0.0241,40.0,0.0,68.98,859.0,0.0,28993.0,808.0
43.4,1.146,0.0,43702.0,85.99799999999998,17.133,8.622,0.2,0.0,0.39,0.852,0.0,76.546,0.39,12.27,0.0,40.9,0.0,0.0,0.99,0.0,0.0,6.8,0.0,3927219.0,0.0,20.0,42.4,1165.048,0.0,59773.0,0.0236,20.0,0.0,68.98,879.0,0.0,58790.0,1045.0
43.4,1.18,0.0,44898.0,85.99799999999998,17.542,8.622,0.2,0.0,0.409,0.875,0.0,77.726,0.401,12.27,0.0,40.9,0.0,0.0,0.95,0.0,0.0,6.8,0.0,3987751.0,0.0,20.571,43.6,1183.896,0.0,60740.0,0.0229,21.0,0.0,68.98,900.0,0.0,60532.0,1048.0
43.4,1.087,0.0,44552.0,85.99799999999998,17.873,8.622,0.2,0.0,0.331,0.868,0.0,78.814,0.401,12.27,0.0,40.9,0.0,0.0,0.92,0.0,0.0,6.8,0.0,4043542.0,0.0,20.571,44.6,1203.952,0.0,61769.0,0.0224,17.0,0.0,68.98,917.0,0.0,55791.0,967.0
43.4,0.952,0.0,44260.0,85.99799999999998,18.361,8.622,0.2,0.0,0.487,0.863,0.0,79.766,0.415,12.27,0.0,40.9,0.0,0.0,0.88,0.0,0.0,6.8,0.0,4092391.0,0.0,21.286,46.3,1220.013,0.0,62593.0,0.0216,25.0,0.0,66.2,942.0,0.0,48849.0,1029.0
43.4,0.605,0.0,44430.0,85.99799999999998,18.751,8.622,0.2,0.0,0.39,0.866,0.0,80.37,0.429,12.27,0.0,40.9,0.0,0.0,0.88,0.0,0.0,6.8,0.0,4123412.0,0.0,22.0,48.8,1232.702,0.0,63244.0,0.0205,20.0,0.0,67.59,962.0,0.0,31021.0,824.0
43.4,0.603,0.0,44990.0,85.99799999999998,19.121,8.622,0.2,0.0,0.37,0.877,0.0,80.97399999999998,0.451,12.27,0.0,40.9,0.0,0.0,0.96,0.0,0.0,6.8,0.0,4154366.0,0.0,23.143,47.8,1252.583,0.0,64264.0,0.0209,19.0,0.0,67.59,981.0,0.0,30954.0,651.0
43.4,0.614,0.0,45350.0,85.99799999999998,19.628,8.622,0.2,0.0,0.507,0.884,0.0,81.58800000000002,0.412,12.27,0.0,40.9,0.0,0.0,0.9,0.0,0.0,6.8,0.0,4185876.0,0.0,21.143,50.8,1266.519,0.0,64979.0,0.0197,26.0,0.0,67.59,1007.0,0.0,31510.0,1020.0
43.4,1.164,0.0,45484.0,85.99799999999998,20.017,8.622,0.2,0.0,0.39,0.887,0.0,82.75200000000002,0.412,12.27,0.0,40.9,0.0,0.0,0.86,0.0,0.0,6.8,0.0,4245610.0,0.0,21.143,52.7,1282.872,0.0,65818.0,0.019,20.0,0.0,67.59,1027.0,0.0,59734.0,715.0
43.4,1.3090000000000002,0.0,46434.0,85.99799999999998,20.388,8.622,0.2,0.0,0.37,0.905,0.0,84.061,0.407,12.27,0.0,40.9,0.0,0.0,0.83,0.0,0.0,6.8,0.0,4312786.0,0.0,20.857,54.7,1299.7910000000004,0.0,66686.0,0.0183,19.0,0.0,67.59,1046.0,0.0,67176.0,839.0
43.4,1.272,0.0,47786.0,85.99799999999998,21.07,8.622,0.2,0.0,0.682,0.931,0.0,85.333,0.457,12.27,0.0,40.9,0.0,0.0,0.77,0.0,0.0,6.8,0.0,4378047.0,0.0,23.429,59.9,1312.889,0.0,67358.0,0.0167,35.0,0.0,63.89,1081.0,0.0,65261.0,868.0
43.4,1.199,0.0,49594.0,85.99799999999998,21.44,8.622,0.2,0.0,0.37,0.967,0.0,86.53200000000002,0.44,12.27,0.0,40.9,0.0,0.0,0.76,0.0,0.0,6.8,0.0,4439552.0,0.0,22.571,64.2,1325.3829999999996,0.0,67999.0,0.0156,19.0,0.0,63.89,1100.0,0.0,61505.0,672.0
43.4,1.25,0.0,54326.0,85.99799999999998,21.928,8.622,0.2,0.0,0.487,1.0590000000000002,0.0,87.78200000000002,0.454,12.27,0.0,40.9,0.0,0.0,0.77,0.0,0.0,6.8,0.0,4503693.0,0.0,23.286,70.2,1338.344,0.0,68664.0,0.0143,25.0,0.0,63.89,1125.0,0.0,64141.0,641.0
43.4,0.552,0.0,53949.0,85.99799999999998,22.22,8.622,0.2,0.0,0.292,1.052,0.0,88.334,0.443,12.27,0.0,40.9,0.0,0.0,0.74,0.0,0.0,6.8,0.0,4532010.0,0.0,22.714,77.9,1347.115,0.0,69114.0,0.0128,15.0,0.0,63.89,1140.0,0.0,28317.0,665.0
43.4,0.583,0.0,53721.0,85.99799999999998,22.707,8.622,0.2,0.0,0.487,1.047,0.0,88.917,0.44,12.27,0.0,40.9,0.0,0.0,0.75,0.0,0.0,6.8,0.0,4561922.0,0.0,22.571,80.5,1357.582,0.0,69651.0,0.0124,25.0,0.0,63.89,1165.0,0.0,29912.0,450.0
43.4,1.275,0.0,54529.0,85.99799999999998,23.097,8.622,0.2,0.0,0.39,1.063,0.0,90.192,0.44,12.27,0.0,40.9,0.0,0.0,0.72,0.0,0.0,6.8,0.0,4627315.0,0.0,22.571,86.9,1368.517,0.0,70212.0,0.0115,20.0,0.0,63.89,1185.0,0.0,65393.0,537.0
43.4,1.21,0.0,53802.0,85.99799999999998,23.292,8.622,0.2,0.0,0.195,1.0490000000000002,0.0,91.402,0.415,12.27,0.0,40.9,0.0,0.0,0.71,0.0,0.0,6.8,0.0,4689398.0,0.0,21.286,93.2,1378.5739999999996,0.0,70728.0,0.0107,10.0,0.0,63.89,1195.0,0.0,62083.0,561.0
43.4,1.291,0.0,53939.0,85.99799999999998,23.721,8.622,0.2,0.0,0.429,1.051,0.0,92.693,0.379,12.27,0.0,40.9,0.0,0.0,0.74,0.0,0.0,6.8,0.0,4755617.0,0.0,19.429,97.2,1388.573,0.0,71241.0,0.0103,22.0,0.0,63.89,1217.0,0.0,66219.0,516.0
43.4,1.172,0.0,53743.0,85.99799999999998,24.091,8.622,0.2,0.0,0.37,1.048,0.0,93.865,0.379,12.27,0.0,40.9,0.0,0.0,0.78,0.0,0.0,6.8,0.0,4815752.0,0.0,19.429,98.5,1399.859,0.0,71820.0,0.0102,19.0,0.0,63.89,1236.0,0.0,60135.0,513.0
43.4,1.187,0.0,53277.0,85.99799999999998,24.345,8.622,0.2,0.0,0.253,1.038,0.0,95.051,0.345,12.27,0.0,40.9,0.0,0.0,0.79,0.0,0.0,6.8,0.0,4876631.0,0.0,17.714000000000006,101.5,1409.994,0.0,72340.0,0.0099,13.0,0.0,63.89,1249.0,0.0,60879.0,579.0
43.4,0.493,0.0,52842.0,85.99799999999998,24.637,8.622,0.2,0.0,0.292,1.03,0.0,95.544,0.345,12.27,0.0,40.9,0.0,0.0,0.76,0.0,0.0,6.8,0.0,4901905.0,0.0,17.714000000000006,102.3,1417.576,0.0,72729.0,0.0098,15.0,0.0,63.89,1264.0,0.0,25274.0,520.0
43.4,0.532,0.0,52466.0,85.99799999999998,25.007,8.622,0.2,0.0,0.37,1.023,0.0,96.076,0.329,12.27,0.0,40.9,0.0,0.0,0.73,0.0,0.0,6.8,0.0,4929185.0,0.0,16.857,106.0,1425.1,0.0,73115.0,0.0094,19.0,0.0,63.89,1283.0,0.0,27280.0,389.0
43.4,1.107,0.0,51238.0,85.99799999999998,25.339,8.622,0.2,0.0,0.331,0.999,0.0,97.183,0.32,12.27,0.0,40.9,0.0,0.0,0.69,0.0,0.0,6.8,0.0,4985981.0,0.0,16.429000000000002,108.5,1432.955,0.0,73518.0,0.0092,17.0,0.0,63.89,1300.0,0.0,56796.0,386.0
43.4,1.131,0.0,50656.0,85.99799999999998,25.65,8.622,0.2,0.0,0.312,0.987,0.0,98.313,0.337,12.27,0.0,40.9,0.0,0.0,0.69,0.0,0.0,6.8,0.0,5043988.0,0.0,17.285999999999998,111.2,1440.751,0.0,73918.0,0.009000000000000001,16.0,0.0,63.89,1316.0,0.0,58007.0,403.0
43.4,1.024,0.0,48703.0,85.99799999999998,25.884,8.622,0.2,0.0,0.234,0.949,0.0,99.338,0.309,12.27,0.0,40.9,0.0,0.0,0.72,0.0,0.0,6.8,0.0,5096538.0,0.0,15.857,112.9,1447.456,0.0,74262.0,0.0089,12.0,0.0,63.89,1328.0,0.0,52550.0,400.0
43.4,1.024,0.0,47620.0,85.99799999999998,26.06,8.622,0.2,0.0,0.175,0.928,0.0,100.362,0.281,12.27,0.0,40.9,0.0,0.0,0.8,0.0,0.0,6.8,0.0,5149092.0,0.0,14.429,116.1,1455.8370000000002,0.0,74692.0,0.0086,9.0,0.0,63.89,1337.0,0.0,52554.0,344.0
43.4,0.857,0.0,45207.0,85.99799999999998,26.294,8.622,0.2,0.0,0.234,0.8809999999999999,0.0,101.219,0.278,12.27,0.0,40.9,0.0,0.0,0.87,0.0,0.0,6.8,0.0,5193078.0,0.0,14.286,115.3,1463.4779999999996,0.0,75084.0,0.0087,12.0,0.0,63.89,1349.0,0.0,43986.0,430.0
43.4,0.4970000000000001,0.0,45240.0,85.99799999999998,26.508000000000006,8.622,0.2,0.0,0.214,0.882,0.0,101.717,0.267,12.27,0.0,40.9,0.0,0.0,0.94,0.0,0.0,6.8,0.0,5218584.0,0.0,13.714,113.4,1471.996,0.0,75521.0,0.0088,11.0,0.0,63.89,1360.0,0.0,25506.0,392.0
43.4,0.447,0.0,44622.0,85.99799999999998,26.722,8.622,0.2,0.0,0.214,0.87,0.0,102.164,0.245,12.27,0.0,40.9,0.0,0.0,0.95,0.0,0.0,6.8,0.0,5241537.0,0.0,12.571,113.2,1478.895,0.0,75875.0,0.0088,11.0,0.0,63.89,1371.0,0.0,22953.0,437.0
43.4,0.83,0.0,42595.0,85.99799999999998,26.859,8.622,0.2,0.0,0.136,0.83,0.0,102.994,0.217,12.27,0.0,40.9,0.0,0.0,0.98,0.0,0.0,6.8,0.0,5284144.0,0.0,11.143,102.4,1489.694,0.0,76429.0,0.0098,7.0,0.0,63.89,1378.0,0.0,42607.0,354.0
43.4,0.91,0.0,40976.0,85.99799999999998,27.015,8.622,0.2,0.0,0.156,0.799,0.0,103.904,0.195,12.27,0.0,40.9,0.0,0.0,0.97,0.0,0.0,6.8,0.0,5330820.0,0.0,10.0,95.4,1499.381,0.0,76926.0,0.0105,8.0,0.0,63.89,1386.0,0.0,46676.0,554.0
43.4,1.012,0.0,40890.0,85.99799999999998,27.268,8.622,0.2,0.0,0.253,0.797,0.0,104.917,0.198,12.27,0.0,40.9,0.0,0.0,0.95,0.0,0.0,6.8,0.0,5382765.0,0.0,10.143,91.4,1508.5220000000004,0.0,77395.0,0.0109,13.0,0.0,63.89,1399.0,0.0,51945.0,497.0
43.4,0.853,0.0,39631.0,85.99799999999998,27.561,8.622,0.2,0.0,0.292,0.772,0.0,105.769,0.214,12.27,0.0,40.9,0.0,0.0,0.92,0.0,0.0,6.8,0.0,5426511.0,0.0,11.0,87.8,1517.391,0.0,77850.0,0.0114,15.0,0.0,63.89,1414.0,0.0,43746.0,469.0
43.4,0.862,0.0,39665.0,85.99799999999998,27.678,8.622,0.2,0.0,0.117,0.773,0.0,106.631,0.198,12.27,0.0,40.9,0.0,0.0,0.88,0.0,0.0,6.8,0.0,5470735.0,0.0,10.143,89.0,1524.31,0.0,78205.0,0.0112,6.0,0.0,63.89,1420.0,0.0,44224.0,455.0
43.4,0.4,0.0,38955.0,85.99799999999998,27.775,8.622,0.2,0.0,0.097,0.759,0.0,107.031,0.181,12.27,0.0,40.9,0.0,0.0,0.87,0.0,0.0,6.8,0.0,5491270.0,0.0,9.286,91.3,1530.216,0.0,78508.0,0.011,5.0,0.0,63.89,1425.0,0.0,20535.0,355.0
43.4,0.412,0.0,38693.0,85.99799999999998,27.97,8.622,0.2,0.0,0.195,0.754,0.0,107.443,0.17800000000000002,12.27,0.0,40.9,0.0,0.0,0.9,0.0,0.0,6.8,0.0,5512386.0,0.0,9.143,91.2,1536.765,0.0,78844.0,0.011,10.0,0.0,63.89,1435.0,0.0,21116.0,303.0
43.4,0.872,0.0,39001.0,85.99799999999998,28.087,8.622,0.2,0.0,0.117,0.76,0.0,108.316,0.175,12.27,0.0,40.9,0.0,0.0,0.92,0.0,0.0,6.8,0.0,5557148.0,0.0,9.0,94.7,1545.8670000000004,0.0,79311.0,0.0106,6.0,0.0,63.89,1441.0,0.0,44762.0,336.0
43.4,1.183,0.0,41006.0,85.99799999999998,28.223000000000006,8.622,0.2,0.0,0.136,0.799,0.0,109.499,0.173,12.27,0.0,40.9,0.0,0.0,0.91,0.0,0.0,6.8,0.0,5617865.0,0.0,8.857000000000003,101.2,1554.658,0.0,79762.0,0.0099,7.0,0.0,63.89,1448.0,0.0,60717.0,467.0
43.4,1.261,0.0,42827.0,85.99799999999998,28.438,8.622,0.2,0.0,0.214,0.835,0.0,110.76,0.16699999999999998,12.27,0.0,40.9,0.0,0.0,0.9,0.0,0.0,6.8,0.0,5682557.0,0.0,8.571,109.6,1561.85,0.0,80131.0,0.0091,11.0,0.0,63.89,1459.0,0.0,64692.0,451.0
43.4,1.114,0.0,44744.0,85.99799999999998,28.535,8.622,0.2,0.0,0.097,0.872,0.0,111.874,0.139,12.27,0.0,40.9,0.0,0.0,0.91,0.0,0.0,6.8,0.0,5739721.0,0.0,7.143,117.1,1569.51,0.0,80524.0,0.0085,5.0,0.0,63.89,1464.0,0.0,57164.0,369.0
43.4,0.0,0.0,43838.0,85.99799999999998,28.672,8.622,0.2,0.0,0.136,0.8540000000000001,0.0,0.0,0.142,12.27,0.0,40.9,0.0,0.0,0.92,0.0,0.0,6.8,0.0,0.0,0.0,7.286,114.0,1576.761,0.0,80896.0,0.0088,7.0,0.0,63.89,1471.0,0.0,0.0,393.0
43.4,0.0,0.0,46315.0,85.99799999999998,28.73,8.622,0.2,0.0,0.058,0.903,0.0,0.0,0.136,12.27,0.0,40.9,0.0,0.0,0.92,0.0,0.0,6.8,0.0,0.0,0.0,7.0,121.1,1582.394,0.0,81185.0,0.0083,3.0,0.0,63.89,1474.0,0.0,0.0,372.0
43.4,0.0,0.0,48710.0,85.99799999999998,28.886,8.622,0.2,0.0,0.156,0.949,0.0,114.089,0.131,12.27,0.0,40.9,0.0,0.0,0.94,0.0,0.0,6.8,0.0,5853354.0,0.0,6.714,129.0,1588.28,0.0,81487.0,0.0078,8.0,0.0,63.89,1482.0,0.0,0.0,289.0
43.4,0.0,0.0,48746.0,85.99799999999998,28.964,8.622,0.2,0.0,0.078,0.95,0.0,0.0,0.125,12.27,0.0,40.9,0.0,0.0,0.99,0.0,0.0,6.8,0.0,0.0,0.0,6.4289999999999985,130.3,1596.915,0.0,81930.0,0.0077,4.0,0.0,63.89,1486.0,0.0,0.0,302.0
